account_id,tenant_id,industry,visits,spend,account_age_days,usage_frequency,support_tickets,renewal_days,last_activity_at,converted,opportunity_value,closed_at
acct_02532,tenant_016,saas,3,3155.21,293,0.0,4,352,2025-12-08,0,0.0,
acct_02533,tenant_017,retail,7,7946.74,903,41.6,2,52,2025-12-07,0,0.0,
acct_02534,tenant_018,saas,7,31122.8,237,72.5,0,287,2025-12-28,1,34619.66,2026-02-02
acct_02535,tenant_019,saas,11,15110.63,437,53.3,1,290,2025-12-11,1,16306.76,2026-01-19
acct_02536,tenant_020,saas,26,34691.88,197,86.5,0,362,2026-01-03,1,86485.76,2026-03-20
acct_02537,tenant_021,healthcare,18,19513.31,737,89.7,1,179,2026-01-04,1,23481.54,2026-04-04
acct_02538,tenant_022,manufacturing,4,10453.01,1136,32.0,2,203,2025-12-31,0,0.0,
acct_02539,tenant_023,healthcare,4,3061.58,139,52.3,1,267,2025-12-27,0,0.0,
acct_02540,tenant_024,saas,9,3015.52,124,28.2,1,295,2025-12-08,0,0.0,
acct_02541,tenant_025,saas,5,3388.05,765,23.2,1,293,2025-12-11,0,0.0,
acct_02542,tenant_026,manufacturing,14,7036.12,282,47.9,1,95,2026-01-02,1,16441.54,2026-02-14
acct_02543,tenant_027,healthcare,10,1285.22,207,18.8,3,292,2025-12-29,0,0.0,
acct_02544,tenant_028,retail,9,796.08,126,31.7,0,59,2025-12-19,0,0.0,
acct_02545,tenant_029,finance,5,6685.93,728,54.0,1,262,2025-12-31,1,5648.12,2026-03-25
acct_02546,tenant_030,manufacturing,4,13218.23,656,63.4,0,193,2025-12-28,1,7600.84,2026-01-25
acct_02547,tenant_031,retail,5,4126.47,328,68.4,1,230,2026-01-05,0,0.0,
acct_02548,tenant_032,saas,1,4677.59,336,20.4,5,89,2025-12-30,0,0.0,
acct_02549,tenant_033,healthcare,1,1985.54,312,16.5,2,238,2025-12-07,0,0.0,
acct_02550,tenant_034,saas,13,24050.79,1183,58.5,2,95,2025-12-13,1,53993.61,2026-01-08
acct_02551,tenant_035,manufacturing,14,8421.66,88,57.8,0,159,2025-12-15,0,0.0,
acct_02552,tenant_036,manufacturing,5,5107.53,202,34.8,0,348,2025-12-21,0,0.0,
acct_02553,tenant_000,manufacturing,5,1519.26,296,27.3,1,42,2025-12-29,0,0.0,
acct_02554,tenant_001,retail,10,3845.18,121,71.7,0,96,2025-12-14,1,4462.34,2026-03-22
acct_02555,tenant_002,manufacturing,1,998.72,296,20.5,1,172,2025-12-11,0,0.0,
acct_02556,tenant_003,retail,6,3378.87,478,34.4,1,10,2025-12-30,1,5433.94,2026-03-06
acct_02557,tenant_004,manufacturing,2,1440.23,167,22.6,0,93,2025-12-18,0,0.0,
acct_02558,tenant_005,saas,5,3078.95,236,19.0,2,13,2025-12-07,0,0.0,
acct_02559,tenant_006,saas,9,9917.34,169,72.2,0,59,2025-12-14,1,18817.95,2026-03-10
acct_02560,tenant_007,finance,6,2749.94,168,38.5,4,116,2026-01-03,0,0.0,
acct_02561,tenant_008,finance,6,7070.32,425,26.5,1,365,2025-12-11,0,0.0,
acct_02562,tenant_009,healthcare,6,16733.6,894,70.9,1,259,2025-12-14,1,15132.19,2026-02-24
acct_02563,tenant_010,finance,16,10389.54,196,71.9,1,136,2025-12-16,1,10431.74,2026-04-02
acct_02564,tenant_011,finance,5,26288.51,601,67.7,1,65,2025-12-21,0,0.0,
acct_02565,tenant_012,retail,19,7773.34,459,59.4,0,36,2025-12-12,1,5639.42,2026-03-03
acct_02566,tenant_013,saas,7,19829.99,423,50.1,1,272,2025-12-18,0,0.0,
acct_02567,tenant_014,finance,4,4799.47,329,14.8,0,113,2025-12-14,0,0.0,
acct_02568,tenant_015,saas,6,7372.67,257,46.2,3,178,2025-12-12,0,0.0,
acct_02569,tenant_016,saas,16,35718.57,1475,86.0,0,171,2025-12-08,1,24391.23,2026-03-05
acct_02570,tenant_017,saas,12,23346.43,1706,45.0,1,153,2025-12-30,0,0.0,
acct_02571,tenant_018,healthcare,5,8827.87,72,65.8,0,123,2025-12-27,0,0.0,
acct_02572,tenant_019,manufacturing,10,12851.57,791,56.1,3,90,2025-12-27,0,0.0,
acct_02573,tenant_020,healthcare,18,21761.75,138,65.3,1,137,2025-12-20,0,0.0,
acct_02574,tenant_021,retail,5,3338.37,115,46.4,1,183,2025-12-30,0,0.0,
acct_02575,tenant_022,manufacturing,12,8894.59,659,62.8,2,107,2025-12-13,0,0.0,
acct_02576,tenant_023,saas,11,29417.26,589,73.7,0,55,2026-01-02,1,17835.53,2026-02-18
acct_02577,tenant_024,finance,8,6219.45,274,24.1,1,149,2025-12-31,0,0.0,
acct_02578,tenant_025,saas,11,11680.87,201,70.7,0,221,2026-01-01,0,0.0,
acct_02579,tenant_026,saas,12,8497.85,393,64.5,1,109,2025-12-08,1,15583.82,2026-02-10
acct_02580,tenant_027,finance,7,8218.65,389,43.8,0,264,2026-01-01,1,11282.07,2026-01-07
acct_02581,tenant_028,retail,7,9156.13,328,38.4,0,284,2025-12-11,1,4605.82,2026-03-07
acct_02582,tenant_029,manufacturing,14,7367.62,259,57.7,1,259,2025-12-21,0,0.0,
acct_02583,tenant_030,manufacturing,7,1288.12,159,16.0,3,167,2025-12-16,0,0.0,
acct_02584,tenant_031,manufacturing,7,16450.14,497,50.6,2,180,2025-12-20,0,0.0,
acct_02585,tenant_032,healthcare,13,12273.68,336,38.9,2,299,2025-12-31,0,0.0,
acct_02586,tenant_033,healthcare,9,8802.74,243,63.5,1,62,2025-12-15,0,0.0,
acct_02587,tenant_034,finance,12,6509.01,259,50.7,0,315,2025-12-13,1,12182.38,2026-01-30
acct_02588,tenant_035,saas,3,3181.54,354,29.6,1,324,2025-12-20,0,0.0,
acct_02589,tenant_036,manufacturing,3,1601.9,532,23.1,1,313,2025-12-23,0,0.0,
acct_02590,tenant_000,saas,11,21146.5,718,45.0,0,62,2025-12-13,1,20051.69,2026-01-21
acct_02591,tenant_001,saas,7,7270.4,934,48.2,0,202,2025-12-08,1,10278.32,2026-03-13
acct_02592,tenant_002,retail,25,9419.43,815,81.2,0,353,2026-01-04,1,13819.14,2026-01-08
acct_02593,tenant_003,healthcare,7,7292.56,326,34.7,4,327,2025-12-07,0,0.0,
acct_02594,tenant_004,healthcare,11,22521.32,440,69.9,2,247,2025-12-25,0,0.0,
acct_02595,tenant_005,retail,12,35289.21,1024,100.0,0,214,2025-12-09,0,0.0,
acct_02596,tenant_006,manufacturing,4,14054.55,549,38.5,2,323,2025-12-28,0,0.0,
acct_02597,tenant_007,saas,3,9807.59,960,25.9,3,315,2025-12-15,0,0.0,
acct_02598,tenant_008,manufacturing,9,13055.85,978,67.9,4,88,2025-12-07,0,0.0,
acct_02599,tenant_009,retail,9,2164.58,107,56.8,1,285,2025-12-24,0,0.0,
acct_02600,tenant_010,manufacturing,3,2696.02,703,51.0,1,341,2025-12-16,0,0.0,
acct_02601,tenant_011,healthcare,24,38927.43,668,84.8,0,286,2025-12-28,1,48243.29,2026-02-19
acct_02602,tenant_012,saas,10,7348.26,90,71.3,3,93,2025-12-12,1,10508.51,2026-02-20
acct_02603,tenant_013,healthcare,5,18733.19,127,42.2,0,355,2025-12-18,0,0.0,
acct_02604,tenant_014,finance,10,9685.52,489,68.3,0,131,2025-12-27,1,10407.76,2026-02-28
acct_02605,tenant_015,saas,15,9490.4,122,70.8,0,79,2025-12-27,0,0.0,
acct_02606,tenant_016,healthcare,6,8259.72,336,47.1,0,45,2025-12-17,1,10726.73,2026-03-22
acct_02607,tenant_017,finance,7,54112.76,1263,64.1,3,92,2025-12-08,0,0.0,
acct_02608,tenant_018,finance,2,19938.53,707,40.2,1,9,2025-12-31,0,0.0,
acct_02609,tenant_019,manufacturing,11,5071.62,468,54.4,0,134,2025-12-24,0,0.0,
acct_02610,tenant_020,finance,18,40252.78,334,87.8,0,330,2025-12-16,1,22386.95,2026-03-25
acct_02611,tenant_021,manufacturing,9,3226.09,189,11.4,1,238,2025-12-15,0,0.0,
acct_02612,tenant_022,finance,12,28524.6,934,49.7,1,267,2025-12-10,1,42249.47,2026-02-17
acct_02613,tenant_023,manufacturing,11,5395.95,262,54.9,2,288,2025-12-16,0,0.0,
acct_02614,tenant_024,saas,3,2218.63,193,0.0,2,95,2025-12-13,0,0.0,
acct_02615,tenant_025,retail,8,3476.09,397,49.9,1,97,2026-01-05,0,0.0,
acct_02616,tenant_026,manufacturing,1,1303.0,373,14.9,1,190,2026-01-04,0,0.0,
acct_02617,tenant_027,manufacturing,3,1082.17,472,7.0,1,323,2025-12-16,0,0.0,
acct_02618,tenant_028,saas,3,3214.68,136,31.4,2,172,2025-12-25,0,0.0,
acct_02619,tenant_029,healthcare,10,16105.12,577,71.3,0,292,2025-12-21,1,23142.69,2026-03-27
acct_02620,tenant_030,manufacturing,11,3674.69,254,58.6,1,328,2025-12-22,0,0.0,
acct_02621,tenant_031,healthcare,5,2097.86,289,44.4,0,92,2025-12-09,0,0.0,
acct_02622,tenant_032,healthcare,35,18128.35,90,100.0,1,246,2025-12-11,1,32257.59,2026-03-26
acct_02623,tenant_033,retail,17,17521.92,254,71.3,1,345,2025-12-26,1,9428.66,2026-03-26
acct_02624,tenant_034,manufacturing,4,4711.59,973,17.3,1,165,2026-01-01,0,0.0,
acct_02625,tenant_035,retail,9,5368.95,457,46.2,0,254,2026-01-01,0,0.0,
acct_02626,tenant_036,saas,7,8139.94,261,51.9,2,241,2025-12-27,1,13100.18,2026-01-15
acct_02627,tenant_000,healthcare,10,3584.91,192,80.3,2,340,2025-12-11,0,0.0,
acct_02628,tenant_001,manufacturing,7,5419.41,529,59.2,0,142,2025-12-09,0,0.0,
acct_02629,tenant_002,manufacturing,11,3040.53,142,43.7,3,13,2025-12-07,0,0.0,
acct_02630,tenant_003,retail,1,1916.45,146,7.5,7,32,2025-12-27,0,0.0,
acct_02631,tenant_004,healthcare,17,33521.64,433,100.0,0,201,2025-12-11,1,98392.66,2026-03-14
acct_02632,tenant_005,retail,10,11270.3,1045,33.2,1,137,2025-12-11,0,0.0,
acct_02633,tenant_006,retail,24,14585.12,759,100.0,1,2,2025-12-18,1,14822.88,2026-03-21
acct_02634,tenant_007,manufacturing,3,2229.39,226,8.2,2,100,2025-12-29,0,0.0,
acct_02635,tenant_008,manufacturing,6,12502.55,90,69.3,1,266,2025-12-15,0,0.0,
acct_02636,tenant_009,healthcare,11,8749.82,201,59.2,0,242,2025-12-19,1,7150.77,2026-03-22
acct_02637,tenant_010,manufacturing,11,10515.93,1128,52.2,2,193,2025-12-17,0,0.0,
acct_02638,tenant_011,finance,12,7060.23,270,58.0,1,270,2025-12-21,0,0.0,
acct_02639,tenant_012,manufacturing,6,4470.18,198,34.1,1,303,2025-12-12,0,0.0,
acct_02640,tenant_013,healthcare,9,15444.82,185,54.4,3,13,2025-12-15,0,0.0,
acct_02641,tenant_014,saas,14,10324.16,187,70.7,1,306,2025-12-12,1,8784.03,2026-02-25
acct_02642,tenant_015,healthcare,5,5912.01,101,46.7,0,59,2025-12-11,1,7512.19,2026-01-10
acct_02643,tenant_016,manufacturing,8,7643.87,603,28.5,0,233,2025-12-25,0,0.0,
acct_02644,tenant_017,manufacturing,9,14168.76,556,69.5,0,19,2025-12-15,0,0.0,
acct_02645,tenant_018,saas,2,2708.67,226,26.8,1,177,2026-01-03,0,0.0,
acct_02646,tenant_019,finance,6,28608.26,237,55.8,2,333,2025-12-28,0,0.0,
acct_02647,tenant_020,saas,4,4446.91,1054,10.5,2,91,2025-12-29,0,0.0,
acct_02648,tenant_021,manufacturing,14,13374.31,470,73.2,0,55,2025-12-09,1,12755.75,2026-03-11
acct_02649,tenant_022,retail,17,14376.63,432,75.5,2,6,2025-12-27,1,11089.6,2026-03-28
acct_02650,tenant_023,finance,6,5600.3,45,25.1,2,127,2026-01-02,0,0.0,
acct_02651,tenant_024,healthcare,6,2963.74,476,16.8,2,105,2025-12-08,0,0.0,
acct_02652,tenant_025,saas,9,8183.09,350,34.5,1,333,2025-12-07,0,0.0,
acct_02653,tenant_026,retail,9,3386.62,857,49.0,1,245,2025-12-09,0,0.0,
acct_02654,tenant_027,manufacturing,13,12372.18,148,82.6,0,194,2025-12-10,0,0.0,
acct_02655,tenant_028,retail,28,22674.94,336,100.0,0,131,2025-12-20,1,15292.69,2026-03-18
acct_02656,tenant_029,saas,9,4277.17,165,39.1,3,233,2025-12-20,0,0.0,
acct_02657,tenant_030,saas,3,6309.8,336,16.6,3,142,2025-12-17,0,0.0,
acct_02658,tenant_031,saas,4,9194.1,153,47.9,1,177,2025-12-21,1,13115.29,2026-01-10
acct_02659,tenant_032,saas,9,982.47,151,11.5,2,244,2025-12-29,0,0.0,
acct_02660,tenant_033,healthcare,3,7509.44,408,32.2,4,312,2025-12-29,0,0.0,
acct_02661,tenant_034,retail,17,22442.84,694,69.0,1,272,2026-01-01,0,0.0,
acct_02662,tenant_035,saas,9,10201.91,318,56.7,0,104,2025-12-20,1,13577.19,2026-02-26
acct_02663,tenant_036,healthcare,10,35517.39,123,67.5,1,29,2026-01-03,0,0.0,
acct_02664,tenant_000,manufacturing,4,1980.0,223,35.1,1,279,2025-12-16,0,0.0,
acct_02665,tenant_001,manufacturing,21,22243.31,245,88.8,1,223,2026-01-05,1,13320.56,2026-01-31
acct_02666,tenant_002,retail,26,15641.9,607,87.0,0,158,2025-12-31,1,26556.25,2026-02-09
acct_02667,tenant_003,saas,23,42394.44,985,72.6,0,60,2026-01-02,1,29862.01,2026-01-24
acct_02668,tenant_004,finance,1,3665.4,185,8.2,2,172,2025-12-31,0,0.0,
acct_02669,tenant_005,manufacturing,14,9482.54,131,69.4,1,331,2025-12-17,0,0.0,
acct_02670,tenant_006,saas,6,7765.66,677,39.6,0,73,2025-12-31,1,8376.92,2026-02-12
acct_02671,tenant_007,healthcare,9,8391.3,137,52.7,1,296,2025-12-14,0,0.0,
acct_02672,tenant_008,saas,29,49351.74,561,100.0,1,240,2026-01-03,1,69133.12,2026-02-20
acct_02673,tenant_009,manufacturing,7,5702.93,568,45.4,1,121,2025-12-30,0,0.0,
acct_02674,tenant_010,finance,3,50642.31,250,33.6,0,38,2025-12-25,0,0.0,
acct_02675,tenant_011,retail,5,11304.83,386,36.8,1,121,2025-12-29,0,0.0,
acct_02676,tenant_012,retail,2,2998.96,592,19.9,0,322,2025-12-30,0,0.0,
acct_02677,tenant_013,manufacturing,1,2223.1,154,34.6,2,71,2025-12-14,0,0.0,
acct_02678,tenant_014,saas,15,39363.27,189,80.0,1,319,2025-12-29,0,0.0,
acct_02679,tenant_015,healthcare,1,4920.49,192,55.6,0,262,2025-12-29,0,0.0,
acct_02680,tenant_016,saas,16,29664.55,155,80.6,0,270,2026-01-01,1,25952.43,2026-03-20
acct_02681,tenant_017,manufacturing,11,14203.57,144,69.6,0,166,2025-12-21,1,10588.65,2026-03-24
acct_02682,tenant_018,saas,14,15910.08,206,58.0,0,310,2025-12-17,0,0.0,
acct_02683,tenant_019,retail,10,6954.59,99,64.5,3,108,2025-12-15,0,0.0,
acct_02684,tenant_020,saas,16,6212.88,200,53.8,0,178,2025-12-16,1,10821.66,2026-01-21
acct_02685,tenant_021,manufacturing,8,21278.11,563,64.4,1,184,2025-12-21,1,22027.29,2026-01-07
acct_02686,tenant_022,retail,7,6610.99,174,38.0,1,122,2026-01-05,0,0.0,
acct_02687,tenant_023,retail,10,2771.72,235,45.9,3,29,2025-12-11,0,0.0,
acct_02688,tenant_024,retail,6,2141.01,234,7.3,4,209,2025-12-29,0,0.0,
acct_02689,tenant_025,saas,7,3780.3,184,20.5,2,327,2026-01-02,0,0.0,
acct_02690,tenant_026,manufacturing,11,11404.64,859,70.9,0,244,2025-12-11,1,3086.1,2026-01-23
acct_02691,tenant_027,healthcare,3,10956.07,299,17.6,2,102,2025-12-31,0,0.0,
acct_02692,tenant_028,saas,3,1858.38,93,17.6,2,181,2025-12-22,0,0.0,
acct_02693,tenant_029,retail,5,10082.82,469,69.5,1,281,2025-12-27,1,17605.25,2026-03-04
acct_02694,tenant_030,manufacturing,4,8679.64,211,49.8,1,305,2025-12-24,0,0.0,
acct_02695,tenant_031,manufacturing,6,5700.3,1225,30.4,1,151,2025-12-23,0,0.0,
acct_02696,tenant_032,finance,4,11940.81,590,28.4,3,288,2025-12-29,0,0.0,
acct_02697,tenant_033,saas,4,2643.02,311,7.2,2,294,2025-12-22,0,0.0,
acct_02698,tenant_034,manufacturing,5,6580.14,171,8.9,1,141,2026-01-05,0,0.0,
acct_02699,tenant_035,saas,4,9576.02,552,38.6,1,278,2025-12-09,1,9091.85,2026-01-16
acct_02700,tenant_036,saas,8,12182.58,238,100.0,0,78,2025-12-30,1,20865.84,2026-04-03
acct_02701,tenant_000,finance,15,48224.08,247,94.3,1,309,2026-01-04,1,82736.45,2026-01-23
acct_02702,tenant_001,finance,6,12002.12,165,44.3,0,111,2025-12-25,0,0.0,
acct_02703,tenant_002,finance,11,5087.14,199,55.9,1,18,2025-12-25,0,0.0,
acct_02704,tenant_003,saas,6,5657.07,301,58.3,1,311,2025-12-09,1,6917.2,2026-03-14
acct_02705,tenant_004,healthcare,7,3038.14,74,38.9,0,352,2025-12-10,0,0.0,
acct_02706,tenant_005,retail,11,3920.51,319,49.5,2,23,2025-12-09,0,0.0,
acct_02707,tenant_006,manufacturing,9,6406.8,347,32.5,1,310,2025-12-26,0,0.0,
acct_02708,tenant_007,finance,2,13078.05,405,32.7,4,352,2025-12-19,0,0.0,
acct_02709,tenant_008,retail,4,1449.26,145,60.6,4,262,2025-12-08,0,0.0,
acct_02710,tenant_009,manufacturing,8,4764.99,1021,41.5,2,214,2025-12-08,0,0.0,
acct_02711,tenant_010,manufacturing,16,14897.02,518,56.0,3,76,2025-12-13,0,0.0,
acct_02712,tenant_011,manufacturing,5,2395.51,418,30.6,1,33,2026-01-04,0,0.0,
acct_02713,tenant_012,saas,1,2219.47,299,0.0,3,260,2025-12-24,0,0.0,
acct_02714,tenant_013,finance,16,15816.12,226,77.7,1,148,2025-12-29,1,11117.21,2026-02-04
acct_02715,tenant_014,saas,4,6778.21,305,28.9,3,165,2026-01-01,0,0.0,
acct_02716,tenant_015,finance,7,12446.2,231,73.3,0,275,2025-12-25,1,9768.83,2026-03-24
acct_02717,tenant_016,saas,1,3022.03,618,0.0,6,362,2025-12-17,0,0.0,
acct_02718,tenant_017,saas,4,2656.29,297,15.9,4,48,2026-01-03,0,0.0,
acct_02719,tenant_018,finance,10,7230.86,155,51.0,0,142,2025-12-25,0,0.0,
acct_02720,tenant_019,saas,7,12552.99,215,52.6,0,237,2026-01-05,1,27217.54,2026-03-01
acct_02721,tenant_020,saas,5,2527.72,427,0.0,2,151,2025-12-25,0,0.0,
acct_02722,tenant_021,manufacturing,4,7678.19,392,34.2,2,352,2025-12-21,0,0.0,
acct_02723,tenant_022,manufacturing,5,2953.6,427,27.2,3,358,2025-12-25,0,0.0,
acct_02724,tenant_023,healthcare,7,16104.29,1439,67.8,0,152,2025-12-22,1,27800.35,2026-03-24
acct_02725,tenant_024,finance,15,21271.73,280,84.4,0,205,2025-12-07,0,0.0,
acct_02726,tenant_025,saas,2,16038.42,585,40.2,0,300,2025-12-21,0,0.0,
acct_02727,tenant_026,saas,5,10201.55,490,53.6,1,190,2025-12-25,1,14090.12,2026-01-12
acct_02728,tenant_027,saas,18,23412.36,250,100.0,0,313,2025-12-11,1,30939.43,2026-02-05
acct_02729,tenant_028,retail,13,4971.3,177,63.8,1,224,2025-12-30,0,0.0,
acct_02730,tenant_029,healthcare,17,26589.57,321,72.5,1,198,2025-12-22,0,0.0,
acct_02731,tenant_030,saas,6,17629.28,274,41.8,1,41,2025-12-23,0,0.0,
acct_02732,tenant_031,manufacturing,18,20079.16,614,98.3,0,219,2026-01-04,1,38827.26,2026-01-12
acct_02733,tenant_032,healthcare,15,12731.19,126,74.3,1,130,2025-12-29,1,10259.62,2026-02-04
acct_02734,tenant_033,manufacturing,4,3873.89,672,22.6,0,77,2025-12-21,0,0.0,
acct_02735,tenant_034,saas,8,27318.55,551,66.9,0,249,2025-12-16,1,25945.26,2026-02-10
acct_02736,tenant_035,manufacturing,8,8243.81,512,53.5,2,59,2025-12-13,0,0.0,
acct_02737,tenant_036,manufacturing,6,15578.82,1048,69.1,0,154,2025-12-20,0,0.0,
acct_02738,tenant_000,saas,5,3040.09,196,57.2,0,232,2025-12-25,1,3618.86,2026-01-08
acct_02739,tenant_001,finance,5,7895.44,590,41.1,1,50,2025-12-15,0,0.0,
acct_02740,tenant_002,finance,3,5134.5,661,24.9,0,110,2025-12-10,1,4629.8,2026-02-10
acct_02741,tenant_003,saas,9,25241.6,473,44.9,1,253,2025-12-10,1,38723.66,2026-02-11
acct_02742,tenant_004,manufacturing,3,2574.7,398,15.4,2,7,2026-01-03,0,0.0,
acct_02743,tenant_005,finance,5,1811.79,267,26.4,4,171,2025-12-15,0,0.0,
acct_02744,tenant_006,retail,41,15079.35,404,100.0,0,190,2025-12-22,1,20045.04,2026-03-02
acct_02745,tenant_007,healthcare,9,3310.26,136,66.5,1,243,2025-12-16,0,0.0,
acct_02746,tenant_008,retail,6,20905.59,844,69.1,0,121,2025-12-29,0,0.0,
acct_02747,tenant_009,retail,12,8906.77,433,68.8,0,199,2025-12-23,1,18520.31,2026-03-26
acct_02748,tenant_010,healthcare,5,9967.35,901,44.9,1,337,2025-12-12,0,0.0,
acct_02749,tenant_011,healthcare,8,31344.34,1726,33.9,2,317,2025-12-19,0,0.0,
acct_02750,tenant_012,healthcare,8,14821.3,77,83.5,0,81,2025-12-29,1,17035.95,2026-01-09
acct_02751,tenant_013,saas,7,3325.01,387,41.6,0,155,2025-12-31,0,0.0,
acct_02752,tenant_014,manufacturing,10,9959.24,999,53.0,2,73,2025-12-16,0,0.0,
acct_02753,tenant_015,saas,9,9171.57,1205,58.2,0,180,2026-01-02,1,29524.45,2026-01-11
acct_02754,tenant_016,saas,5,14939.77,107,63.2,2,92,2025-12-21,1,23118.19,2026-02-13
acct_02755,tenant_017,finance,7,5777.79,116,43.9,2,241,2025-12-10,0,0.0,
acct_02756,tenant_018,finance,7,5040.75,209,40.6,1,231,2025-12-13,0,0.0,
acct_02757,tenant_019,healthcare,7,3863.06,183,45.4,1,99,2025-12-08,0,0.0,
acct_02758,tenant_020,saas,6,4371.26,517,57.1,0,53,2026-01-03,1,3267.77,2026-01-10
acct_02759,tenant_021,manufacturing,12,16109.47,296,71.4,1,86,2026-01-03,1,14447.19,2026-01-15
acct_02760,tenant_022,manufacturing,9,5489.3,220,60.8,1,120,2025-12-29,0,0.0,
acct_02761,tenant_023,retail,12,11632.12,666,54.0,2,291,2025-12-27,0,0.0,
acct_02762,tenant_024,saas,4,22450.75,1964,28.8,3,65,2025-12-29,0,0.0,
acct_02763,tenant_025,healthcare,8,26837.79,372,55.6,0,238,2025-12-25,0,0.0,
acct_02764,tenant_026,finance,16,23430.1,186,82.0,1,263,2025-12-25,0,0.0,
acct_02765,tenant_027,manufacturing,15,9967.35,419,84.5,1,24,2025-12-15,1,15927.05,2026-02-08
acct_02766,tenant_028,manufacturing,1,12065.56,692,36.5,0,312,2025-12-31,0,0.0,
acct_02767,tenant_029,retail,5,3184.31,89,58.4,1,49,2025-12-22,0,0.0,
acct_02768,tenant_030,manufacturing,5,5859.04,444,31.0,2,346,2025-12-19,0,0.0,
acct_02769,tenant_031,retail,3,8534.0,488,25.5,1,238,2025-12-09,0,0.0,
acct_02770,tenant_032,retail,5,2902.5,178,20.0,4,275,2025-12-30,0,0.0,
acct_02771,tenant_033,manufacturing,4,10335.13,488,52.0,3,346,2025-12-26,0,0.0,
acct_02772,tenant_034,retail,15,15897.93,746,98.1,2,348,2025-12-08,0,0.0,
acct_02773,tenant_035,finance,3,7333.54,251,60.7,0,168,2025-12-24,0,0.0,
acct_02774,tenant_036,manufacturing,14,8826.49,172,68.2,0,326,2026-01-05,0,0.0,
acct_02775,tenant_000,saas,3,5471.28,80,31.9,3,171,2025-12-25,0,0.0,
acct_02776,tenant_001,saas,13,6654.45,252,66.8,4,354,2025-12-17,0,0.0,
acct_02777,tenant_002,saas,10,2309.4,160,11.2,1,113,2025-12-21,0,0.0,
acct_02778,tenant_003,finance,8,5667.87,83,27.9,2,152,2025-12-26,0,0.0,
acct_02779,tenant_004,finance,18,24830.01,319,74.0,3,311,2025-12-17,1,35178.75,2026-02-20
acct_02780,tenant_005,healthcare,10,4704.39,843,44.7,1,20,2025-12-20,0,0.0,
acct_02781,tenant_006,retail,17,26541.44,821,93.9,0,74,2025-12-09,0,0.0,
acct_02782,tenant_007,saas,2,417.18,204,0.6,3,344,2025-12-09,0,0.0,
acct_02783,tenant_008,finance,13,20485.79,112,66.2,1,317,2025-12-07,0,0.0,
acct_02784,tenant_009,saas,19,31313.03,366,97.6,0,44,2025-12-20,1,53187.34,2026-03-26
acct_02785,tenant_010,finance,4,21674.4,694,41.8,0,26,2025-12-23,0,0.0,
acct_02786,tenant_011,finance,10,22259.41,725,68.8,3,155,2026-01-04,0,0.0,
acct_02787,tenant_012,manufacturing,14,5024.3,262,65.3,3,90,2025-12-23,0,0.0,
acct_02788,tenant_013,manufacturing,11,6393.27,161,44.3,2,288,2025-12-10,0,0.0,
acct_02789,tenant_014,manufacturing,5,14025.27,416,50.5,0,72,2025-12-31,1,7996.12,2026-01-17
acct_02790,tenant_015,saas,3,13714.25,280,47.7,0,179,2025-12-13,0,0.0,
acct_02791,tenant_016,saas,7,12376.97,256,57.0,1,334,2025-12-29,0,0.0,
acct_02792,tenant_017,healthcare,6,2063.37,53,43.5,3,308,2025-12-26,0,0.0,
acct_02793,tenant_018,saas,14,16234.96,621,73.8,0,176,2025-12-30,1,19523.99,2026-02-20
acct_02794,tenant_019,healthcare,6,5826.0,307,26.8,3,319,2025-12-22,0,0.0,
acct_02795,tenant_020,saas,1,2818.25,374,22.6,3,50,2025-12-23,0,0.0,
acct_02796,tenant_021,retail,19,28556.05,136,96.0,0,160,2025-12-17,1,56332.84,2026-02-08
acct_02797,tenant_022,retail,14,17665.49,289,75.6,1,43,2025-12-17,1,16691.58,2026-02-06
acct_02798,tenant_023,finance,2,6252.39,294,32.9,3,336,2025-12-23,0,0.0,
acct_02799,tenant_024,finance,4,7068.38,357,22.8,4,106,2025-12-16,0,0.0,
acct_02800,tenant_025,finance,8,19555.53,279,52.5,1,227,2025-12-28,1,24244.58,2026-02-02
acct_02801,tenant_026,manufacturing,3,5161.91,123,55.8,1,19,2025-12-08,0,0.0,
acct_02802,tenant_027,saas,3,3682.93,768,31.9,3,233,2026-01-02,0,0.0,
acct_02803,tenant_028,saas,2,2692.49,274,38.7,0,15,2025-12-23,1,4014.6,2026-02-28
acct_02804,tenant_029,saas,13,22935.25,297,70.4,0,274,2025-12-20,1,19947.15,2026-03-04
acct_02805,tenant_030,finance,7,4677.98,130,62.2,1,313,2025-12-22,0,0.0,
acct_02806,tenant_031,manufacturing,7,12923.52,556,59.5,0,84,2025-12-08,1,10174.27,2026-02-25
acct_02807,tenant_032,finance,4,15052.74,192,48.2,1,219,2025-12-30,0,0.0,
acct_02808,tenant_033,saas,8,6314.29,138,47.4,0,247,2025-12-25,0,0.0,
acct_02809,tenant_034,saas,13,36589.58,881,54.3,1,79,2026-01-01,1,73711.38,2026-03-30
acct_02810,tenant_035,retail,5,934.68,168,0.0,0,214,2026-01-04,0,0.0,
acct_02811,tenant_036,finance,17,44170.45,589,82.4,1,221,2025-12-18,1,54870.28,2026-03-23
acct_02812,tenant_000,finance,7,9909.61,464,46.3,1,179,2025-12-15,1,32827.34,2026-03-29
acct_02813,tenant_001,finance,3,2615.34,104,41.9,0,52,2025-12-21,0,0.0,
